class,shoulderLangle,shoulderRangle,elbowLangle,elbowRangle,hipLangle,hipRangle,kneeLangle,kneeRangle
Sirt,119.09706344081751,164.92289552774474,114.24138087905257,168.33656930416458,151.4728801677752,178.57909215334266,142.37695589947154,127.40510506717054
Sirt,119.98608244496756,164.07184155519346,115.47598637161599,168.96907998483323,153.81960280354573,175.97511839488,139.52987203145955,123.98898556964443
Sirt,113.48343320516636,158.8201386183375,120.50694018597798,161.2452498111107,175.47476097240366,176.8521764225083,117.99192526707158,131.01774122181988
Sirt,113.32254729895112,153.31493456248214,118.88501740546195,153.4348321490874,178.66159635155717,175.71584783296345,115.13198834681296,132.08795793206215
Sirt,112.65372025685284,152.76771374959176,114.64244339943514,155.88336738457357,173.97573343464234,178.21952544631856,120.01990429627918,129.42000666985058
Sirt,115.2606310842614,151.40358748394544,113.58982884362095,154.2033674456233,167.62292282722376,178.46136990049285,126.19924031070106,126.61094111548671
Sirt,78.90678507479687,147.7501393810975,124.003369269514,149.98462901990024,171.3606825237476,178.48305934139483,122.8237833673637,126.85888602229166
Sirt,84.8146468070127,148.10903837421816,99.08559633809,148.20712918624773,174.03624715818313,176.8107333683226,121.26970479590948,126.14596620108547
Sirt,86.136620141886,144.67327307234666,105.53745399224275,138.91422263598864,164.44358828806432,174.69565021405066,131.75424493589932,125.13871482042104
Sirt,79.30979695731395,144.65197815870522,114.26663267225416,135.06743668792697,163.77868341463588,171.11624629711145,133.4614653181166,122.64732707418989
Sirt,66.37548405486606,143.8213424941611,150.38473253561418,131.16634377329385,163.22381385016345,172.59876452336306,135.65980769513726,125.25226517008356
Sirt,56.460674543314276,136.11493002836178,164.65468033266714,118.18771170179001,161.73562549853813,171.72031788198518,139.4155876787755,125.72575372194946
Sirt,20.004026890180647,132.34816839118548,172.18301895603196,117.84612846365445,163.59047160202414,178.2079376456983,138.5219877468813,131.74111514900244
Sirt,31.80722367016351,120.65753957660934,125.5429568960631,103.70404598834548,159.31882599734897,178.62721985264156,142.28341885229722,132.1692757830355
Sirt,24.220451651868565,119.95169670943758,147.93347769154772,102.66049457136172,155.9748998992181,179.2539725427629,145.3334107491458,133.68244378620008
Sirt,34.32178513339122,110.56719400100603,47.5250564477991,87.39602293516279,146.21203439831055,177.25225818489668,156.1950738513574,131.6989411096624
Sirt,19.606854036501545,103.82818284801515,177.02849450064036,80.17327086542929,145.9207346901734,176.32626281798957,157.80217261729956,130.46825910094748
Sirt,22.58102274906492,96.66560132560305,143.50532581650475,70.35131568083719,150.08398977381913,179.22995382412574,153.38523373843245,133.27389800936575
Sirt,32.42629684998267,83.51522249421659,143.31803906277747,53.291251762193234,144.208778971924,179.93361448435172,159.000285832942,133.48613891422724
Sirt,29.26890197806022,76.30389897027248,146.2865061054534,47.91300639858589,137.46241309165177,177.26257977183906,165.97803831571173,134.79475003424903
Sirt,22.960098936247373,71.45401304944629,157.18131633448766,39.787814856273016,145.09553815346874,179.50403153805158,158.78819988654755,132.97722254266063
Sirt,26.49703959365129,67.09650269781396,138.93794163542603,26.918046298129056,136.88289987353858,177.25986136447526,166.33668398032472,135.19726984045707
Sirt,24.82108191781423,66.3073868568669,125.2464694034295,36.83208397150337,137.40851138186147,171.5397316935992,165.7068611896167,140.42450783895873
Sirt,25.73707366549044,66.21803078317916,111.47111382935262,33.49438172387651,142.43860639197294,166.47526600275805,159.57840338955512,146.34599499381687
Sirt,26.090885860473033,62.8078532200623,108.5731657851321,30.522390211398488,144.91948635327375,169.95088832642531,155.82393010354502,143.06564308371836
Sirt,25.95748811207698,60.81319958775117,110.06991949276723,33.04153748141423,145.34545292188338,175.41285212367566,155.7841965793779,137.5019934278846
Sirt,24.521879013563396,61.88394974343836,114.11121022083125,37.203702098258525,147.33197156713248,174.42322173973153,154.19819693828072,138.26692940484085
Sirt,26.542827166091424,63.68875456354735,124.38891765720737,34.80099007990169,143.14579801791444,171.26454489253095,158.62622621208632,141.62853207142848
Sirt,29.126284529349498,65.41247267496773,126.78076279305026,38.00979535959487,142.86573172970898,172.1453240409423,159.10064707164167,140.7094050953381
Sirt,35.34769822247655,69.70826516305968,143.4051527494407,41.55044369448162,136.47289318472772,172.91809583974717,165.11567766877735,140.3561109138742
Sirt,38.6467115911864,71.1846145784272,98.98839248058263,48.079071429371474,142.6556544867717,171.8810880322626,157.47629508611183,141.05450200215142
Sirt,45.90036291832462,80.42917952779618,72.08718967212441,56.71174417680581,146.36483727397012,177.09202316975203,152.5189464104377,135.3686469094683
Sirt,46.5766127919588,88.59517366579502,66.74181927470428,62.42069686643957,129.92265425442008,173.14615801734277,167.8232759485304,137.77232903653044
Sirt,56.93488910210714,98.82163778948944,59.71201070180897,74.73241782735843,137.44369740627403,171.67397859605012,160.0944404513327,139.2067760024481
Sirt,58.533421438875195,113.45566463496073,71.85083032928208,92.0392431291088,142.07992351615778,168.39340321952,156.09920011854436,142.37600586017794
Sirt,54.730324840838726,121.79194463040695,86.1619016447134,104.05010229764797,149.9449001135468,169.02162487567105,149.29818379484828,141.0378643023486
Sirt,60.828030643762744,134.41829640739462,97.37853045356647,119.42330855292961,159.93043676527068,172.97679762767208,138.5866164366263,138.52237880696723
Sirt,59.86458516172408,141.21307161761317,129.8662742884536,125.61672643508221,164.4007203145517,172.60911226868947,133.80206082272633,139.52223430542435
Sirt,65.47911658562928,145.4649988865248,103.00881410926769,131.54455533934723,160.88723438057244,173.0765482422138,136.26264731236085,138.71371901987578
Sirt,75.37297685934291,148.9701288534497,96.06901072928832,139.53520161058825,151.23563078565184,173.48388431141848,144.35655102678382,137.42511687157233
Sirt,75.2509045245761,153.03592837207069,94.2002011767733,145.50671182222507,149.76673425695776,175.28966836124434,146.37752272135234,135.53622248773604
Sirt,77.4467648990305,153.99686212339896,101.4578239990708,148.1489665114313,144.84903989888412,175.3106974906014,151.08571382550585,135.32249488338806
Sirt,88.33855951305986,156.65282874520884,115.10774046933113,152.7672956262469,158.1960112382541,177.4643657814532,137.6936267532766,133.17460648470288
Sirt,101.03633162272527,161.73177531678692,124.12753076178979,161.29910811122622,150.84778998929855,179.37465342690496,145.27083115951007,130.52258512275506
Sirt,107.60071984709363,164.14112355205674,131.8194622450414,164.69433732297483,157.72199166180079,179.7991044778449,137.6535332358956,130.9294606101717
Sirt,112.34950649570109,166.25175822607474,138.00185773218934,170.14372317281646,161.98167075084416,176.78268357060588,133.5831076317484,133.77609676093437
Sirt,118.2982014834262,166.40021458900958,140.4246505527089,170.85974928787326,153.6891982858418,172.50186409683218,142.53329911740195,137.19813497374741
Sirt,116.19190554542159,165.74020862830713,137.85652153254762,170.62857465148923,157.97872458839467,177.08363999680955,138.8407688179442,132.3349487916418
Sirt,115.03493207644661,165.65933735042,132.733331655735,170.4674008331033,161.45441142517473,179.64756530460951,135.16101427061903,129.4919199114939
Sirt,109.96539026359939,165.77360728974313,129.58315222385133,170.56140268732304,153.52851263574584,174.6259937830378,143.16364619015042,124.03114734078925
Sirt,107.5923704314422,166.41193144076792,128.84919243910068,171.61521854256915,148.32377774997764,173.45981240113713,149.3247072054187,123.14922431940775
Sirt,105.34486419411574,167.26767523372732,127.43645169724684,171.314648986034,156.02135647088002,174.91967997306085,142.06115408476037,125.34083588120804
Sirt,107.52491229305033,166.15163158763593,129.5132698337361,169.20189592245302,151.95631571449297,178.12466242199176,146.83053400523096,128.43740680073535
Sirt,103.42244157801683,165.08860292898893,128.7348918163627,169.61333989753135,152.57472597379055,177.50022484568518,146.63739729453945,131.72531194344913
Sirt,105.52964127507855,161.7110004603108,134.3776518464174,163.05702105862233,144.877844313363,178.312849020963,154.90108531977097,131.2831483282112
Sirt,91.03908373091865,158.54249271210088,119.23652289675354,157.57320944438248,149.99326655540992,179.2628834825977,150.89566091891257,130.765746895732
Sirt,91.0222425543318,158.93550396272207,121.3518225569018,157.42586383040856,151.78308947243073,178.15711416771077,149.29685844653508,129.06139271522414
Sirt,89.24033696635284,159.90125735638213,116.34857952966405,156.51326218496087,152.52513321355607,178.88579547575503,148.5066002435514,132.84489093384187
Sirt,47.37018825379517,159.552185427174,155.8682673576441,156.64826930697936,162.21632467079664,178.68681152359278,139.60449883558982,134.0361296313664
Sirt,62.804500686559784,159.71235209343033,141.43298333745156,153.32526614174736,162.81977243216824,178.3444699387177,139.44209086644645,135.4118945595347
Sirt,65.74317719975858,155.5052696915337,142.68726376218507,145.50216670333316,158.05581356068643,177.01780455504743,145.16269311349294,137.48310388038132
Sirt,57.231862355298304,150.48217149900856,166.92151422358864,138.03305561408897,164.95996246654408,177.52865508090787,138.68268815708845,137.55542388052604
Sirt,61.63052791662129,147.72831976306867,133.20144281069628,131.95030037914205,167.62327620187938,179.67370601795648,136.5011680390311,135.57373220215632
Sirt,62.49290842101682,145.83031739850438,90.25676401910448,125.78200974242648,169.64131972733236,176.46441117471963,134.45985751047087,133.18916017772264
Sirt,56.308266223886136,137.40173414883895,32.06912521777838,117.96785614028072,167.72286579483867,179.45227253084076,136.43915328268704,135.85678232762254
Sirt,52.76554426252583,132.66043400652526,24.118633563210604,115.67378203671548,146.74337253978547,178.63173102233634,157.6595064604833,136.8983503995195
Sirt,46.33694013994464,138.9338986576909,26.245770613728777,113.86417320703733,146.72862275367504,179.27524708160246,158.35803916450357,136.03620155433583
Sirt,49.121530122067064,144.0054498296988,20.384122176814586,104.51035144489978,140.34409886986734,178.34997025131682,165.55083928351678,135.69503108402637
Sirt,47.16706381090253,130.09304076822508,16.038422277593206,91.35353139275139,137.38378118430666,178.55192247910665,169.26054897342996,138.121359193472
Sirt,45.66192937069011,114.98108732322798,141.17266425080797,69.6627914167925,155.2112732980284,176.65759075526674,152.3084578369437,140.5375210554892
Sirt,28.484027271437864,84.36417653296797,130.1154893478786,50.92317740022467,154.95957546531784,173.28198343133758,152.93903686388143,141.9604656922866
Sirt,22.366406956031568,75.0902195309138,115.70334552454455,36.70107233245241,142.60938042572113,173.30013965006174,164.70169362671322,141.02621253373738
Sirt,22.824815173677592,59.87275726688854,128.91734071255638,26.035723788285967,152.924906224086,174.19218695310875,155.52153940711204,140.59462445512372
Sirt,17.670854717546153,60.97526906786588,120.14730500195748,22.028422155190256,150.1999207077232,178.05130034069174,158.0073344581767,136.7176561665202
Sirt,16.172728157424064,58.51611406025625,114.67287620009401,24.362835988503292,143.5330674430216,177.02934754299818,164.28782339208016,137.77542460253034
Sirt,16.697307526250892,60.71322336991804,116.8350035394706,26.66366327880698,146.1204788091046,174.34526217977978,161.12716137629656,140.9661239840653
Sirt,24.122566884749883,60.054449946005434,115.29870333849433,29.78975365549182,149.26241961873967,173.66644162989712,156.12093516624986,141.94065738499555
Sirt,25.5314422846679,60.93711716907217,116.9190046697198,30.940037381630496,146.9637266460852,177.0648559982308,157.91734726442303,138.10040220834043
Sirt,24.88876554882473,62.811224266638355,115.36479053462558,37.61912787883333,132.34926637134348,174.19877087241284,172.73844714951235,141.28314289248104
Sirt,25.91803563604935,63.36958205994875,110.30597261517511,37.94626654002102,129.56045026807567,172.35674359875844,175.22997690177243,143.42015802201647
Sirt,25.833516467458278,63.95519660064722,112.54677930103189,35.7354691222542,128.0617008336497,167.11880823842682,176.47425091954054,148.81405511949316
Sirt,23.971907427772532,63.159637605389044,112.57491320358768,38.2331645577202,147.2340283816924,176.10896391767008,157.21194966815426,140.2476020568829
Sirt,25.068046478816186,62.30365631783885,120.09241778546341,36.83698262132737,148.45090643084004,179.90957541228187,156.35920388941696,136.07316499071055
Sirt,33.28777927663832,68.6060204737485,148.37246417321265,40.830487611459986,132.84333995008356,179.49071574264252,171.61706301839556,135.36417341840828
Sirt,35.956571651868124,70.12415301589334,135.7349531141802,44.76742375200589,132.24436307374125,178.60374882888854,171.96642896640196,137.02886001629494
Sirt,28.559384979643454,73.87089156209068,139.21867643545423,48.158022868021995,130.51526412969596,178.03625413424322,173.64788329585264,137.00194760816606
Sirt,21.001701834390907,85.65173418336421,143.94458251844136,61.61423734785884,147.98433917682408,174.03872502512658,156.66647779159518,140.11330363547734
Sirt,40.9054094639062,98.63244165480987,111.84120859760951,71.54323916699607,146.99875081111483,171.84179779578633,154.7585787635142,142.36005535441478
Sirt,48.158115642173094,106.29405475334612,32.71594332100266,83.15933469140029,146.36728088061813,171.0647942044839,153.84870135820873,142.2202960808809
Sirt,54.169095484580744,115.68156746810223,51.24356883204688,91.72227665557249,141.8689557391987,166.5590339788738,158.20325465173931,146.70351393191254
Sirt,59.39954106140519,122.32050728142997,59.370017469224116,101.95217488052879,143.38112729255903,168.4784953107423,155.84437656244577,143.82680370829058
Sirt,58.72922985956226,126.64246118366162,74.04239184012015,110.87537045701916,145.25315273002298,169.72632838311526,153.05079157387632,141.05569528794362
Sirt,69.69566724819218,132.73079380573756,70.56772453855677,119.03199455621835,148.67723121695198,171.90403094269436,149.446110457194,139.11256118740394
Sirt,63.36804285603041,139.95996847003082,92.18678201499614,134.9035281512086,153.12073665598004,174.49946083128572,145.48560611670857,136.5465372307398
Sirt,65.96223558997737,145.6136473978032,97.37182789099893,139.80028284215538,147.02740370478722,171.31492986697205,151.4670374977921,139.67791439586722
Sirt,72.32934379819076,150.24176994605966,104.5371743676157,146.37634047156655,160.22208938431427,171.619671170354,138.66447216937428,139.79908667652472
Sirt,83.1570749150615,152.56748957015057,108.50487436623584,148.55295846423422,162.46796257842738,179.36883881709338,136.59750303798845,131.7851999069188
Sirt,91.50398971423431,157.45397970808972,114.25869533604902,155.8390921428948,161.75228043801462,176.80794438756894,137.8905499999416,128.25257335262262
Sirt,100.50362612747342,160.73141107957906,121.88049254006069,158.94569964449946,151.61956042704455,172.1720703421493,146.80858239505116,123.29359983568044
Sirt,117.77302526741605,162.0543040982757,133.6006039687424,164.20859866941865,131.7990150948607,173.55062159842444,166.2957317303814,123.51821559947325
Sirt,111.29592653200812,163.55215349823618,113.12362484962753,166.22449369301856,137.21940298075233,169.95033041496822,159.76215648240347,119.28378025394261
Sirt,115.83737429218617,159.14793963615836,119.01815370971721,165.00949292379443,169.33750266038297,172.9163886350764,124.4504749969859,119.90163236766656
Sirt,117.44427089362965,159.63155578291176,123.06263213366458,170.17412470013613,173.0583003782779,174.90900243917162,120.31921524185746,130.91063579399588
Sirt,124.2122002243469,159.2759269666331,112.96958110864074,169.9862004826613,178.21478947303711,176.03066286121035,114.39919511818208,128.9477864080401
Sirt,118.80504031751084,159.41443560279913,96.68758782670699,171.33259257013032,168.76362900890567,174.17129631386933,124.2945608470816,130.12605841234156
Sirt,117.38323596690836,159.93193409926235,106.74281328649582,173.8864979315226,168.6783455643012,169.97914362513237,125.21599863695096,134.03277108616555
Sirt,120.60855970580303,158.21638098948998,104.45826930993456,174.05086478944435,162.86005345460583,166.3877607910535,131.26780016867994,137.12035788684
Sirt,116.78719136719987,158.11793101001794,117.15541481697795,174.44464003303275,165.83411242716306,165.64957646096414,128.472043417906,137.98634559700795
Sirt,114.61067542700081,157.5899862365154,117.91198641736543,171.8135482773752,167.94233930600242,165.91935827379245,127.0134259336261,138.07250886409443
Sirt,111.65596922286143,155.83808816447007,115.47078136758981,167.02571095907086,149.84888335046068,167.79945978219618,145.64957525515015,137.2060534589772
Sirt,112.60031752462977,153.10445180836436,116.60482695549194,158.95385218749811,163.95702148418468,169.09491179234504,131.76858193625327,136.89301374008153
Sirt,128.74913199005272,154.17438517070516,152.19419531925755,158.7171059230789,162.05390956401158,166.84592176357805,136.15797208004332,140.06868165209505
Sirt,109.87983345000646,157.83280200756488,126.18019105512786,158.46189006200265,165.5721654127668,166.41901188841382,134.00826222882677,143.55119274458684
Sirt,86.0441190634868,153.62931786422433,107.32084372030738,149.13742995954738,161.91396577942928,169.00773877378936,139.62737086914632,142.15622857979423
Sirt,85.97826194058759,149.87566907192027,110.16957403742282,142.49766429337987,155.27056099574753,172.29418603954872,146.47636503622874,139.8765334325505
Sirt,75.3963684155948,150.32473226616565,116.10321155263765,141.0469853004466,165.14665426159232,174.6543107356053,137.64232755232413,139.07470201995716
Sirt,66.71458690562392,148.01401532258012,137.50439387816425,135.14274578075674,168.68426368196046,178.40558238558663,135.98070458427983,136.4454142222608
Sirt,65.39895758820423,143.49347869710545,131.28252994446112,128.297544664105,167.49535371791498,179.54601135434163,137.56229427962728,136.1487228069095
Sirt,58.178151116398524,143.4325841060195,167.73766539282644,126.87815651946735,166.01220684038287,178.12060261250173,139.0837851210277,134.80913671000255
Sirt,26.31930723394889,141.81598524132465,172.0532354439446,123.3254336645969,169.87508494517087,179.13575416610635,135.85964534410803,136.25708617578428
Sirt,18.297411718510595,138.19505153241468,177.51776416197782,122.1510536381445,162.97502830043237,179.681458208705,142.18222961306714,135.93620034431007
Sirt,31.462229691083937,134.1863908587811,136.70522909278958,120.10394482489303,147.8255812386983,178.3514120242713,157.3828230140541,134.28825249720182
Sirt,35.32529295607878,129.29724568979563,58.823932819509224,115.5477350929216,156.76981793371382,177.5043275598548,149.0816817325502,132.70947697516738
Sirt,47.808694127424914,122.21103404771797,27.905325423990767,103.82473067284833,153.8029001745436,175.67971414130065,152.50704973080298,131.69924639652578
Sirt,51.07417924919041,117.34424732832622,30.622181200225665,90.48961235485433,132.9951375343883,179.5316535294417,171.0224104548852,135.63991592386583
Sirt,47.79039955075075,110.86426972617429,94.39622690777055,81.55959076762917,140.51535877196832,176.4224213712892,162.88589736641885,138.25213789310052
Sirt,42.33511031027767,100.19529459934427,155.31336369072815,66.76822108943063,147.752865109413,176.05187129987564,156.66341645045273,138.72033227115156
Sirt,43.83434357251743,81.29412417528829,120.89642524302178,54.140324448265694,142.92249004298688,175.11633477267165,160.5752666353955,139.30985346960378
Sirt,43.92811514156253,73.1829401277824,55.75166320027245,40.9087752931112,131.0224317633601,172.4317012791156,171.49698666311804,141.2677645115096
Sirt,40.119418222845916,68.22686905137009,143.42182453448132,35.928182523273094,140.9014029878801,174.25683452141078,161.35694997498337,140.36311972446242
Sirt,37.23018259110342,63.561760056765785,134.53812871799917,20.050242949837404,130.00197454982202,171.927927021553,172.71691046671125,142.68859102283403
Sirt,21.024711014294315,59.29764826636716,143.5684009840858,23.407566456183297,133.66246997496117,172.3118553417372,172.13479322215616,141.7182413322909
Sirt,18.538528975126965,59.967443598434606,152.6457342986008,26.820385905605562,139.1283831729092,171.63182279741358,168.23875768800514,141.8910786789569
Sirt,19.315792738867312,61.37840030977408,139.37098836572383,25.435643995727226,133.57477912159032,165.03504894393933,173.24103946083594,148.25609842993967
Sirt,18.85573204721144,61.13685680469313,129.7717049668631,26.158658326590373,134.5900158444357,160.82569488122476,171.73936253583423,152.7033414417786
Sirt,21.234665396646072,61.07892366997422,126.70546973414721,25.94538429602937,135.76035180524153,163.86622469516539,169.30579939799995,149.46707437607637
Sirt,25.689513857821183,61.74794178942754,130.81121863164773,28.527261989731535,150.03950532850405,166.60239307594404,154.6986586992882,146.40653375491
Sirt,26.734208165890916,63.500246164469736,135.2489900928978,31.578393617991154,148.2866871540412,167.19975749851366,156.30747316362923,145.74532365264614
Sirt,25.242952282690037,63.15407196623831,130.8197243042551,30.30731431345243,133.32296728722903,168.60414296582792,170.98384175502778,144.03092568716403
Sirt,26.788991163809072,62.24668243696639,136.39464161941754,31.547001830958976,131.06949315633886,168.8486529503749,172.9808177010931,143.13321877681273
Sirt,28.177893301912704,61.76121979888191,144.2286676892285,33.66749645808036,132.35744469223582,169.108063461408,171.32131302424608,142.71874288099167
Sirt,29.929148545009216,62.942246142580586,153.101175442148,31.827913499295658,142.07973661465243,168.40381644330597,160.92047490573856,143.56076277094772
Sirt,36.37464211262081,62.76506501535049,153.13370087716314,38.054194249177,144.85519500867684,168.6495892320467,157.55477160106065,143.9095491252603
Sirt,43.1141802151904,65.7202907690708,130.92825572320476,40.57721912792097,141.82110336543525,164.53239546948313,158.06231553761197,147.39000401244337
Sirt,46.79066455179133,77.52181208152469,107.90441632942564,49.35765591069164,146.136825898853,166.4185298676171,153.6281925277924,146.59819924840392
Sirt,47.01180982354721,80.68415701634939,120.17675604314002,56.21533324189965,151.22978319088728,166.01191865417837,147.24446227851564,146.35453218530662
Sirt,45.608036852235514,92.99697640317221,139.32887543480254,68.12581979972339,150.74418108611843,165.67992676972415,147.30362941156505,146.41883575786332
Sirt,47.41802500776935,95.66004124151237,112.19539767010419,69.98064654989827,147.65672329433795,166.7438844137677,150.4049626252045,144.5609689738707
Sirt,53.86495315342466,106.46184294487792,72.91619292675244,77.87581469585703,139.49961497151958,167.07489200001996,158.41899471068433,144.32795306407664
Sirt,57.354594517208845,109.46601460283205,44.779896551505516,81.61475185619634,150.08152217341228,164.51555712972512,146.24449758914432,146.0845999832844
Sirt,61.51559459536677,111.79706831333866,63.658756144656905,89.94659603885066,152.91725213620305,161.93989128269996,142.75468979185436,146.38573352230208
Sirt,62.89004999095642,118.31636772527094,69.36876076697986,101.40540845558006,155.10612946679584,159.96071966150976,140.09406081816678,147.6313716646315
Sirt,64.70072626896679,126.2227996158857,74.20789205842,112.8990978241852,152.3476419388884,159.66943757771688,142.10269117009838,147.1614447397308
Sirt,67.23060882987875,127.71367306206972,97.70592981014994,114.49191984034083,154.5077277196757,159.62126110710926,140.51402298260658,147.03916247671873
Sirt,65.20327774831912,129.76515892352958,95.53648113719146,113.74717633727992,153.16698764612983,160.62662069839394,142.26053426299254,146.06772915022208
Sirt,69.72808692621307,133.11832345664453,112.98801964501357,117.26740778709191,150.24672693804658,161.05949240398988,145.43824760909808,145.99015297030374
Sirt,81.53000332231873,135.97168043161466,83.25519631102645,120.10877039680221,150.8279414922399,161.8302791782213,144.50010228391437,145.64345067687836
Sirt,80.24402063042405,140.9492270711384,78.85543942047337,128.38502044055048,149.30349914456448,162.09813018805278,144.71982221635102,145.31069530120342
Sirt,86.89827136078446,143.8957130839963,86.81963109289364,135.3373920679542,141.02154869464775,163.40659595533137,152.90017378834395,143.71199751920946
Sirt,88.88705359405047,145.94579924478194,94.37751386945843,138.67935883198618,150.93729171826786,163.2797675487612,143.1657425202809,143.24980069627696
Sirt,95.98405615492129,146.65554055246469,102.77991717322163,142.36721028967588,150.52810005362653,161.9686250246496,142.61269124304906,143.19221182185467
Sirt,103.1071497015766,150.99586968274124,114.42843494437957,148.83908575082037,147.84945105255838,161.96365045091179,144.9632556541549,143.0882372711253
Sirt,112.19270399910144,154.31877774052086,122.53423960695599,153.5284721164372,148.5483693442133,162.98624910403348,144.33517123128172,142.19840006685735
Sirt,117.98837743607247,156.04366217148944,129.16496032560337,154.6120369128252,152.57442008380218,164.76543462124422,140.92373828876728,141.03998440639003
Sirt,119.76940950737725,156.10844285229797,132.11557852108737,160.62452175582817,157.3485813075879,164.84303158079294,137.46984266678064,140.897223530783
Sirt,122.17870854524332,157.83224303811744,140.39115601510522,164.4031840032708,131.86374646338402,165.5435151052149,164.0106108966922,140.79953415123563
Sirt,126.83078068684001,156.86558156155527,144.1249829462909,165.95362963957382,158.5107414277249,168.405000028795,137.22325216407017,138.0524389873528
Sirt,127.54491077634559,156.5216576750869,141.87424606687404,166.78982349218143,131.9549233324457,169.21167094500134,164.13272551065225,137.36245410825643
Sirt,127.37512666790349,159.45769715710534,140.2991294349706,171.37060975705478,152.4424396920944,164.8175180393133,143.26440175562647,141.16542072996322
Sirt,61.90122616506364,103.20638161715672,112.29351983994512,70.23266785200823,122.39442642326875,140.40067127082483,167.25995028012375,162.3842476787624
Sirt,49.06811966976445,98.28645353372903,102.27281004625337,65.80923769724251,114.50375000388507,141.54560118554997,172.6290478436529,160.92401903492768
Sirt,39.78275363220871,91.46599805525793,103.66710420536603,60.137573379776825,121.13059308417567,145.98209190278055,165.82966927179368,155.96377581615255
Sirt,40.10662033975123,84.89918933542515,111.9821439801471,55.4452599132214,120.0924160104543,146.92990679577792,166.19011193873524,154.70815740239772
Sirt,38.708288251972846,80.21592517464231,119.15322185140391,41.766246011331674,114.50693475571828,143.1748033819427,171.70374822263884,158.8297274243335
Sirt,37.55111789065329,77.42561581917177,126.38425518493277,33.97732421464615,112.5953173729769,139.44007420678432,172.28688122230884,161.93532219856306
Sirt,39.281243603520544,71.48776349723153,125.96665327726595,43.83173560400279,112.14692245354502,139.893277092479,172.81102941439005,161.21964765958637
Sirt,33.17273042054238,69.89007281741317,150.71638575180395,57.165897440566674,110.92935329242948,137.24156807397247,174.85186119647338,162.5531050212303
Sirt,30.488854986389658,70.28603666146648,114.55942070486768,58.96771272237158,108.04253753307198,138.35038727375343,177.37947207036785,160.63681693780254
Sirt,33.931697731183576,69.81514393946432,107.38265051980277,54.586791236180154,112.63377192151036,140.1012229743155,172.91026414716157,158.5154322858633
Sirt,34.89563911611854,70.55474714028679,105.69204490264573,47.55002602037999,114.28804653929906,139.95302577160703,170.66454904395354,158.7673461840827
Sirt,38.59993474329293,73.5756145673655,102.72042546823008,43.84290247469491,114.40640542490593,140.35516233876763,170.27743242012093,158.4388317276514
Sirt,39.40245754152022,76.62762926144568,95.74007307410461,43.53276044423106,111.4093457779509,138.1465625190571,171.8087158029238,160.34533982501813
Sirt,46.755403022099316,81.89702594558224,95.91620302486949,47.95620602156355,112.91408233101295,142.1732547685235,170.00037529472422,157.2457348628122
Sirt,55.6610786222511,87.80470767102236,100.6498991708146,55.48065766640542,113.43257183719287,142.36842043144375,167.52505379912768,155.47375402646972
Sirt,61.93086909877229,92.25491204239037,102.34317306673489,60.15739891985443,111.79615582499275,140.33292610157446,169.17589144864635,155.83636179840576
Sirt,67.06444023926392,94.09848222298949,104.60701442317016,63.30931962969121,105.06768314780926,134.548470280718,173.46606788681095,159.9165198561983
Sirt,72.58237974294748,96.86581355131628,105.5862056425853,66.42543126081503,101.18091168311418,129.88622212838172,175.31532776494603,163.10730625591785
Sirt,74.80241961793405,99.08822739732229,103.09034154594997,69.84131349403567,108.48618061058349,125.08529552091952,166.99567153903928,166.9676764483518
Sirt,77.2190764533414,102.34291102728162,98.22711558916198,71.88193895315327,107.85847738996584,125.38454161676398,166.03370307307245,166.45056194608816
Sirt,80.42453474304708,103.49401175890667,101.8481400663881,71.47985049964626,106.93111606101017,125.59597843337122,165.80022767272936,165.46113526972428
Sirt,82.63992159100691,107.67154355205368,100.54223490647502,76.1492414082717,105.75471741101597,126.69248492725116,166.01206157881026,163.9634196970307
Sirt,86.7600226749206,111.80198719596535,105.38024798767401,80.98800659826516,97.58933299676426,121.48501897254512,173.3220527290121,167.59448388607643
Sirt,96.04888790295107,114.4971659473922,115.16059277267595,87.39328990267016,93.10150368652975,117.86892069142989,176.52123841983226,168.71413769280113
Sirt,100.71856286209052,117.28990568153952,122.17024214531492,93.70586153584749,93.39003609373387,116.42860540016729,175.59759437183712,168.30015530421824
Sirt,108.10058851544711,123.99644370648173,126.76939365690913,103.36013238260627,94.86871674929398,115.00331851698996,173.22596436215454,169.8551250072526
Sirt,116.0429873485077,127.36404140307963,132.14240909325719,109.36122060699498,101.5197679259505,117.00903205031214,165.38545133632928,167.65566923714857
Sirt,119.15514402439689,133.96839845177357,136.50048638839186,121.48984353936635,99.85111124815802,121.4217618140623,167.60503456968414,162.67903124475652
Sirt,123.062179592033,137.42398902439106,141.42979476067254,128.7580695411686,97.37965694397202,119.52762794845248,170.29387568713568,163.62929331659947
Sirt,127.85865843593189,144.29044821162557,147.07470204689332,139.24420819794733,94.4695930846214,122.6875887675277,173.03521608360182,160.27863035747566
Sirt,129.16448853661146,149.04664248305184,149.58658896261127,145.4007219830316,92.96407483045296,119.81309730373549,174.42853270707533,162.82472592295946
Sirt,133.44678144834032,154.23949676184256,154.47897838016712,154.7030883993741,101.33087594003145,118.57011082754622,165.57138130151617,163.7625475719148
Sirt,134.9241131687988,155.96046366073165,159.13359522607612,158.3700802790404,98.34331665830211,115.54585726497332,168.52182089389333,166.719649614364
